,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
31,,,,,1901.0,,,40.0,40.0,40.0,40.0,40.0,,1901.0,1901.0,1901.0,,,,1901.0,,,,,,,,1901.0,1901.0,1901.0,,1901.0,,19.0,1901.0,19.0,19.0,19.0
32,,,,,1901.0,,,40.0,40.0,40.0,40.0,40.0,,19.0,19.0,19.0,,,,19.0,,,,,,,,1901.0,1901.0,1901.0,,1901.0,,19.0,19.0,19.0,19.0,19.0
33,,,,,19.0,,,40.0,40.0,40.0,40.0,40.0,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,19.0,19.0
34,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,19.0,19.0
35,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,4019.0,19.0
36,,,,,19.0,,,,,,,,,4019.0,4019.0,4019.0,,,,4019.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,4019.0,4019.0,40.0,19.0
37,,,,,4019.0,,,,,,,,,40.0,40.0,40.0,,,,40.0,,,,,,,,19.0,19.0,19.0,,4019.0,,,40.0,40.0,40.0,
38,,,,,40.0,,,,,,,,,40.0,40.0,40.0,,,,40.0,,,,,,,,19.0,19.0,19.0,,40.0,,,40.0,,,
39,,,,,40.0,,,,,,,,,40.0,40.0,40.0,,,,40.0,,,,,,,,19.0,19.0,19.0,,40.0,,,40.0,,,
40,,,,,40.0,,,,,,,,,40.0,40.0,40.0,,,,40.0,,,,,,,,19.0,19.0,19.0,,40.0,,,40.0,,,
41,,,,,4019.0,,,,,,,,,4019.0,4019.0,4019.0,,,,4019.0,,,,,,,,19.0,19.0,19.0,,4019.0,,40.0,4019.0,,,
42,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,4019.0,19.0,,,
43,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,,
44,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,,19.0
45,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,,19.0
46,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,,19.0
47,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,,19.0
48,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,19.0,19.0
49,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,19.0,19.0
50,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,19.0,,19.0,19.0,19.0,19.0,19.0
51,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,,,,,19.0,,19.0,19.0,19.0,4019.0,19.0
52,,,,,4019.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,4019.0,,19.0,19.0,19.0,40.0,19.0
53,,,,,40.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,19.0,19.0,19.0,,40.0,,19.0,19.0,19.0,40.0,19.0
